data_set_name,target_name,ra,dec,start_time,stop_time,actual_duration,instrument,aper,spec,central_wavelength,release_date,preview_name,filename,data_uri,cutout,peak_value,fits_filepath,cutout_filepath
J9OP35010,SDSSJ1416+5136,214.0930416792,51.60847045283,2006-11-13T07:53:07.227000,2006-11-13T09:36:13.267000,2156.0,ACS   ,WFC1,CLEAR1L;F814W,8045.1992,2006-11-13T18:42:42,J9OP35010,j9op35010_drz.fits,mast:HST/product/j9op35010_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9op35010_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9OP35010.fits
J9OP36010,SDSSJ1430+4105,217.5170357549,41.09920219852,2006-12-18T02:11:05.280000,2006-12-18T02:54:22.297000,2128.0,ACS   ,WFC1,CLEAR1L;F814W,8045.2236,2006-12-18T17:40:23,J9OP36010,j9op36010_drz.fits,mast:HST/product/j9op36010_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9op36010_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9OP36010.fits
J9EM65B2Q,SDSSJ1430+5115,217.666,51.25852777778,2006-04-13T08:58:50.887000,2006-04-13T09:05:51.937000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.9316,2007-04-13T14:13:02.943000,J9EM65B2Q,j9em65b2q_drz.fits,mast:HST/product/j9em65b2q_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em65b2q_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9EM65B2Q.fits
J9OP37010,SDSSJ1432+6317,218.0555675555,63.28442487923,2006-10-14T12:43:54.190000,2006-10-14T14:23:32.230000,2200.0,ACS   ,WFC1,CLEAR1L;F814W,8045.1782,2006-10-14T20:43:54,J9OP37010,j9op37010_drz.fits,mast:HST/product/j9op37010_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9op37010_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9OP37010.fits
J9EM49P3Q,SDSSJ1436+4939,219.0395833333,49.65758333333,2006-03-17T11:21:19.850000,2006-03-17T11:28:20.897000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.9126,2007-03-18T00:48:49.387000,J9EM49P3Q,j9em49p3q_drz.fits,mast:HST/product/j9em49p3q_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em49p3q_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9EM49P3Q.fits
J9EM0OP5Q,SDSSJ1436-0000,219.11475,-0.008083333333333,2006-04-16T23:04:30.887000,2006-04-16T23:11:31.937000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.9341,2007-04-17T20:00:14.560000,J9EM0OP5Q,j9em0op5q_drz.fits,mast:HST/product/j9em0op5q_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em0op5q_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9EM0OP5Q.fits
J9EM79JEQ,SDSSJ1448-0116,222.2427083333,-1.27075,2006-03-08T07:46:23.850000,2006-03-08T07:53:24.897000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.9062,2007-03-08T21:30:08.907000,J9EM79JEQ,j9em79jeq_drz.fits,mast:HST/product/j9em79jeq_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em79jeq_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9EM79JEQ.fits
J9EM95EUQ,SDSSJ1452-0058,223.0789583333,-0.9722777777778,2006-04-25T02:08:30.930000,2006-04-25T02:15:31.977000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.9395,2007-04-25T15:08:25.627000,J9EM95EUQ,j9em95euq_drz.fits,mast:HST/product/j9em95euq_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em95euq_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9EM95EUQ.fits
J9EM0JWEQ,SDSSJ1515+6128,228.7715,61.48002777778,2005-11-26T06:36:40.557000,2005-11-26T06:43:41.607000,420.0,ACS   ,WFC1,CLEAR1L;F435W,4329.252,2006-11-26T12:03:15.620000,J9EM0JWEQ,j9em0jweq_drz.fits,mast:HST/product/j9em0jweq_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em0jweq_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F435W_J9EM0JWEQ.fits
J9EM0JWFQ,SDSSJ1515+6128,228.7715,61.48002777778,2005-11-26T06:46:18.573000,2005-11-26T06:53:19.620000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.835,2006-11-26T12:03:19.710000,J9EM0JWFQ,j9em0jwfq_drz.fits,mast:HST/product/j9em0jwfq_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em0jwfq_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9EM0JWFQ.fits
J9EM41NJQ,SDSSJ1520-0034,230.037875,-0.5825555555556,2006-04-21T07:10:51.880000,2006-04-21T07:17:52.927000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.937,2007-04-21T13:51:13.250000,J9EM41NJQ,j9em41njq_drz.fits,mast:HST/product/j9em41njq_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em41njq_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9EM41NJQ.fits
J9EM82I5Q,SDSSJ1524-0052,231.184875,-0.8692222222222,2006-05-21T16:04:33.763000,2006-05-21T16:11:34.893000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.958,2007-05-22T15:31:34.230000,J9EM82I5Q,j9em82i5q_drz.fits,mast:HST/product/j9em82i5q_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em82i5q_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9EM82I5Q.fits
J9EM60RWQ,SDSSJ1525+0114,231.352625,1.233805555556,2006-04-22T02:14:10.927000,2006-04-22T02:21:11.977000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.9375,2007-04-22T10:27:48.170000,J9EM60RWQ,j9em60rwq_drz.fits,mast:HST/product/j9em60rwq_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em60rwq_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9EM60RWQ.fits
J9OP39010,SDSSJ1525+3327,231.2778764508,33.46318150011,2006-12-19T04:00:08.257000,2006-12-19T04:43:05.307000,2108.0,ACS   ,WFC1,CLEAR1L;F814W,8045.2246,2006-12-19T16:39:08,J9OP39010,j9op39010_drz.fits,mast:HST/product/j9op39010_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9op39010_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9OP39010.fits
J9EM90INQ,SDSSJ1531-0105,232.9586666667,-1.096,2006-03-15T09:17:27.850000,2006-03-15T09:24:28.897000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.9111,2007-03-16T01:18:50.673000,J9EM90INQ,j9em90inq_drz.fits,mast:HST/product/j9em90inq_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em90inq_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9EM90INQ.fits
J9OP41010,SDSSJ1537+4125,234.2968724336,41.43184901139,2006-12-22T03:58:52.257000,2006-12-22T04:42:09.307000,2128.0,ACS   ,WFC1,CLEAR1L;F814W,8045.2266,2006-12-22T17:42:15,J9OP41010,j9op41010_drz.fits,mast:HST/product/j9op41010_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9op41010_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9OP41010.fits
J9EM72RKQ,SDSSJ1538+5817,234.5539166667,58.28602777778,2006-04-09T20:17:12.903000,2006-04-09T20:24:13.920000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.9287,2007-04-10T00:31:05.757000,J9EM72RKQ,j9em72rkq_drz.fits,mast:HST/product/j9em72rkq_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em72rkq_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9EM72RKQ.fits
J9OP42010,SDSSJ1541+4130,235.253164376,41.51632175128,2006-12-22T02:23:14.273000,2006-12-22T03:06:31.320000,2128.0,ACS   ,WFC1,CLEAR1L;F814W,8045.2266,2006-12-22T16:58:37,J9OP42010,j9op42010_drz.fits,mast:HST/product/j9op42010_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9op42010_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9OP42010.fits
J9EM02PTQ,SDSSJ1550+5258,237.513,52.97958333333,2006-04-28T08:48:31.920000,2006-04-28T08:55:32.970000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.9419,2007-04-28T20:09:46.640000,J9EM02PTQ,j9em02ptq_drz.fits,mast:HST/product/j9em02ptq_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em02ptq_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9EM02PTQ.fits
J9OP43010,SDSSJ1604+3355,241.2228320831,33.92950880904,2007-01-07T19:31:45.323000,2007-01-07T20:14:42.340000,2108.0,ACS   ,WFC1,CLEAR1L;F814W,8045.2383,2007-01-08T20:52:07,J9OP43010,j9op43010_drz.fits,mast:HST/product/j9op43010_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9op43010_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9OP43010.fits
J9EM96SHQ,SDSSJ1614+4522,243.65725,45.38147222222,2006-03-11T03:28:38.857000,2006-03-11T03:35:39.787000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.9082,2007-03-11T14:28:18.947000,J9EM96SHQ,j9em96shq_drz.fits,mast:HST/product/j9em96shq_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em96shq_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9EM96SHQ.fits
J9EM0KNOQ,SDSSJ1621+3931,245.3874583333,39.52905555556,2005-07-28T18:26:37.407000,2005-07-28T18:33:38.453000,420.0,ACS   ,WFC1,CLEAR1L;F435W,4329.2349,2006-07-29T10:21:11.613000,J9EM0KNOQ,j9em0knoq_drz.fits,mast:HST/product/j9em0knoq_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em0knoq_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F435W_J9EM0KNOQ.fits
J9EM0KNPQ,SDSSJ1621+3931,245.3874583333,39.52905555556,2005-07-28T18:36:15.390000,2005-07-28T18:43:16.437000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.7505,2006-07-29T10:30:58.527000,J9EM0KNPQ,j9em0knpq_drz.fits,mast:HST/product/j9em0knpq_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em0knpq_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9EM0KNPQ.fits
J9EM09SJQ,SDSSJ1633-0012,248.4135833333,-0.2155833333333,2006-03-11T05:04:32.873000,2006-03-11T05:11:33.887000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.9082,2007-03-11T23:52:37.997000,J9EM09SJQ,j9em09sjq_drz.fits,mast:HST/product/j9em09sjq_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em09sjq_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9EM09SJQ.fits
J9EM50D2Q,SDSSJ1700+6221,255.05825,62.35261111111,2006-02-07T13:28:52.817000,2006-02-07T13:35:53.863000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.8862,2007-02-07T19:01:08.770000,J9EM50D2Q,j9em50d2q_drz.fits,mast:HST/product/j9em50d2q_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em50d2q_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9EM50D2Q.fits
J9OP45010,SDSSJ1706+3304,256.5153380005,33.06693626758,2007-01-02T04:09:41.280000,2007-01-02T05:52:40.313000,2108.0,ACS   ,WFC1,CLEAR1L;F814W,8045.2344,2007-01-02T16:38:09,J9OP45010,j9op45010_drz.fits,mast:HST/product/j9op45010_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9op45010_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9OP45010.fits
J9EM42HNQ,SDSSJ1717+5739,259.3464166667,57.66333333333,2006-05-02T07:40:11.920000,2006-05-02T07:47:12.967000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.9448,2007-05-02T18:28:55.753000,J9EM42HNQ,j9em42hnq_drz.fits,mast:HST/product/j9em42hnq_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em42hnq_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9EM42HNQ.fits
J9EM0ACNQ,SDSSJ2111-0038,317.8011666667,-0.6407222222222,2005-07-25T10:20:00.380000,2005-07-25T10:27:01.430000,420.0,ACS   ,WFC1,CLEAR1L;F435W,4329.2344,2006-07-25T15:40:21.527000,J9EM0ACNQ,j9em0acnq_drz.fits,mast:HST/product/j9em0acnq_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em0acnq_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F435W_J9EM0ACNQ.fits
J9EM0ACOQ,SDSSJ2111-0038,317.8011666667,-0.6407222222222,2005-07-25T10:29:38.397000,2005-07-25T10:36:39.447000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.748,2006-07-25T16:42:06.270000,J9EM0ACOQ,j9em0acoq_drz.fits,mast:HST/product/j9em0acoq_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em0acoq_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9EM0ACOQ.fits
J9EM92GBQ,SDSSJ2119-0742,319.956875,-7.700472222222,2006-04-14T08:01:02.887000,2006-04-14T08:08:03.937000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.9321,2007-04-14T12:27:39.473000,J9EM92GBQ,j9em92gbq_drz.fits,mast:HST/product/j9em92gbq_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em92gbq_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9EM92GBQ.fits
J9EM74N1Q,SDSSJ2121+1203,320.463,12.05358333333,2006-04-16T07:26:52.903000,2006-04-16T07:33:53.953000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.9336,2007-04-16T18:18:14.067000,J9EM74N1Q,j9em74n1q_drz.fits,mast:HST/product/j9em74n1q_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em74n1q_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9EM74N1Q.fits
J9EM69B6Q,SDSSJ2141-0001,325.4778333333,-0.02008333333333,2006-06-12T06:26:22.967000,2006-06-12T06:33:24.013000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.9731,2007-06-12T14:53:47.887000,J9EM69B6Q,j9em69b6q_drz.fits,mast:HST/product/j9em69b6q_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em69b6q_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9EM69B6Q.fits
J9EM39LVQ,SDSSJ2209-0754,332.4872083333,-7.913305555556,2006-06-18T07:58:38.017000,2006-06-18T08:05:39.067000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.9775,2007-06-18T14:19:48.137000,J9EM39LVQ,j9em39lvq_drz.fits,mast:HST/product/j9em39lvq_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em39lvq_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9EM39LVQ.fits
J9OP48010,SDSSJ2225+1259,336.4055969855,12.99929914757,2006-08-23T16:21:31.963000,2006-08-23T17:04:16.923000,2096.0,ACS   ,WFC1,CLEAR1L;F814W,8045.1416,2006-08-24T20:12:20,J9OP48010,j9op48010_drz.fits,mast:HST/product/j9op48010_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9op48010_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9OP48010.fits
J9EM26ZUQ,SDSSJ2241+1228,340.482125,12.47052777778,2006-07-30T23:24:57.070000,2006-07-30T23:31:58.087000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8045.125,2007-07-31T04:02:04.630000,J9EM26ZUQ,j9em26zuq_drz.fits,mast:HST/product/j9em26zuq_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em26zuq_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9EM26ZUQ.fits
J9EM20F4Q,SDSSJ2302-0840,345.5840833333,-8.680388888889,2006-06-16T08:04:23.010000,2006-06-16T08:11:24.057000,420.0,ACS   ,WFC1,CLEAR1L;F814W,8047.9761,2007-06-16T17:12:45.097000,J9EM20F4Q,j9em20f4q_drz.fits,mast:HST/product/j9em20f4q_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9em20f4q_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9EM20F4Q.fits
J9OP49010,SDSSJ2341+0000,355.2981890207,0.00516325727213,2006-08-24T16:21:51.093000,2006-08-24T17:04:28.140000,2088.0,ACS   ,WFC1,CLEAR1L;F814W,8045.1426,2006-08-25T10:03:48,J9OP49010,j9op49010_drz.fits,mast:HST/product/j9op49010_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9op49010_drz.fits,/data/bwedig/roman-pandeia/data/cutouts/SLACS/cutout_WFC1_CLEAR1L;F814W_J9OP49010.fits
J9OP50010,SDSSJ2343-0030,355.9952916381,-0.5062589048626,2006-09-09T12:55:07.137000,2006-09-09T13:03:50.183000,0.0,ACS   ,WFC1,CLEAR1L;F814W,8045.1538,2006-09-12T01:30:43,J9OP50010,j9op50010_drz.fits,mast:HST/product/j9op50010_drz.fits,,,/data/bwedig/roman-pandeia/data/mastDownload/SLACS/j9op50010_drz.fits,
